"Wavenumber (cm-1)","Refractive index","Extinction coefficient"
2028.32421,1.551712513,0.000209461
2027.84208,1.551704168,0.000209248
2027.35995,1.551697493,0.000208963
2026.87782,1.551688552,0.000208686
2026.395691,1.551681519,0.000208448
2025.913561,1.551672101,0.000208264
2025.431431,1.551664591,0.000208152
2024.949301,1.551654816,0.000208108
2024.467171,1.551647067,0.000208131
2023.985041,1.551637053,0.000208227
2023.502911,1.551629066,0.00020836
2023.020782,1.551618934,0.000208472
2022.538652,1.551610589,0.000208533
2022.056522,1.551599979,0.000208608
2021.574392,1.551591158,0.000208807
2021.092262,1.551580191,0.000209178
2020.610132,1.551571012,0.000209687
2020.128002,1.551559687,0.00021032
2019.645873,1.551550269,0.000211136
2019.163743,1.551538706,0.000212185
2018.681613,1.55152905,0.000213413
2018.199483,1.551517487,0.000214718
2017.717353,1.551507711,0.000216097
2017.235223,1.551495671,0.000217674
2016.753093,1.551485658,0.000219555
2016.270963,1.551473618,0.000221721
2015.788834,1.551463604,0.0002241
2015.306704,1.551451683,0.000226686
2014.824574,1.551441789,0.000229527
2014.342444,1.551430106,0.000232607
2013.860314,1.551420689,0.000235804
2013.378184,1.551409364,0.000239016
2012.896054,1.551400304,0.000242222
2012.413925,1.551389337,0.000245413
2011.931795,1.551380634,0.00024852
2011.449665,1.551370025,0.000251469
2010.967535,1.551361442,0.000254287
2010.485405,1.551350832,0.000257031
2010.003275,1.551342368,0.000259644
2009.521145,1.551332116,0.000261969
2009.039016,1.551323771,0.000263938
2008.556886,1.551313043,0.00026567
2008.074756,1.55130434,0.000267284
2007.592626,1.551293373,0.000268704
2007.110496,1.551284432,0.000269757
2006.628366,1.551272988,0.000270444
2006.146236,1.551263094,0.000270988
2005.664107,1.551250696,0.000271556
2005.181977,1.551239967,0.000272098
2004.699847,1.551226735,0.000272532
2004.217717,1.551214933,0.000272986
2003.735587,1.551200628,0.000273682
2003.253457,1.551187992,0.000274655
2002.771327,1.551172972,0.000275735
2002.289198,1.551159501,0.000276876
2001.807068,1.551143408,0.000278298
2001.324938,1.551128983,0.000280181
2000.842808,1.551112056,0.000282407
2000.360678,1.551096916,0.000284811
1999.878548,1.551078916,0.000287563
1999.396418,1.551062465,0.000291023
1998.914289,1.55104363,0.000295194
1998.432159,1.551026464,0.000299797
1997.950029,1.551006079,0.000305147
1997.467899,1.550986767,0.000312602
1996.985769,1.550966024,0.000323332
1996.503639,1.550950646,0.000336372
1996.021509,1.550937176,0.000348622
1995.53938,1.550928116,0.000357181
1995.05725,1.55091548,0.00036167
1994.57512,1.550900936,0.000364541
1994.09299,1.550880432,0.000369204
1993.61086,1.550860643,0.000377382
1993.12873,1.550839424,0.000388444
1992.6466,1.550821662,0.000401038
1992.164471,1.550802588,0.00041463
1991.682341,1.550786495,0.000429363
1991.200211,1.550769567,0.000445151
1990.718081,1.550756335,0.000461503
1990.235951,1.550742149,0.000478081
1989.753821,1.550731421,0.00049496
1989.271691,1.550719976,0.00051217
1988.789561,1.550712585,0.000529275
1988.307432,1.550705194,0.000545573
1987.825302,1.55070138,0.000560581
1987.343172,1.550696731,0.000574061
1986.861042,1.550695419,0.000585677
1986.378912,1.550692558,0.000594938
1985.896782,1.550691962,0.000601558
1985.414652,1.550688267,0.00060575
1984.932523,1.550685287,0.000608003
1984.450393,1.550678611,0.000608705
1983.968263,1.550672412,0.000608087
1983.486133,1.550662041,0.000606485
1983.004003,1.55065167,0.000604384
1982.521873,1.550637364,0.000602169
1982.039743,1.550623298,0.000599952
1981.557614,1.550605536,0.000597746
1981.075484,1.550588012,0.000595701
1980.593354,1.550566673,0.000594065
1980.111224,1.550545573,0.000592937
1979.629094,1.550521016,0.000592226
1979.146964,1.550496459,0.00059191
1978.664834,1.550467849,0.00059222
1978.182705,1.550439,0.000593535
1977.700575,1.550405979,0.000596194
1977.218445,1.55037272,0.000600496
1976.736315,1.55033505,0.000606819
1976.254185,1.550297618,0.000615628
1975.772055,1.550256133,0.000627303
1975.289925,1.550215602,0.00064207
1974.807796,1.550171614,0.000660105
1974.325666,1.550129056,0.000681646
1973.843536,1.550083876,0.000706909
1973.361406,1.55004096,0.000735971
1972.879276,1.549996257,0.00076881
1972.397146,1.549954653,0.000805441
1971.915016,1.549911857,0.000845922
1971.432887,1.549872875,0.000890179
1970.950757,1.549834013,0.000937951
1970.468627,1.549799681,0.000988937
1969.986497,1.549765825,0.00104297
1969.504367,1.549736738,0.00109993
1969.022237,1.54970932,0.00115959
1968.540107,1.549687266,0.00122155
1968.057978,1.549667001,0.0012854
1967.575848,1.549652815,0.00135087
1967.093718,1.549640775,0.00141761
1966.611588,1.549635291,0.00148508
1966.129458,1.549632192,0.00155266
1965.647328,1.549635172,0.00161983
1965.165198,1.549640656,0.0016863
1964.683069,1.54965198,0.00175169
1964.200939,1.549665213,0.00181547
1963.718809,1.549684405,0.00187703
1963.236679,1.54970479,0.00193599
1962.754549,1.549729347,0.00199218
1962.272419,1.549754858,0.00204547
1961.790289,1.549783945,0.00209558
1961.308159,1.549812198,0.00214232
1960.82603,1.549844146,0.00218578
1960.3439,1.549872994,0.00222631
1959.86177,1.549904823,0.00226404
1959.37964,1.549934626,0.00229896
1958.89751,1.54996562,0.00233062
1958.41538,1.549993873,0.00235896
1957.93325,1.550021052,0.00238454
1957.451121,1.550043106,0.00240843
1956.968991,1.550064087,0.00243176
1956.486861,1.550079942,0.00245535
1956.004731,1.550095439,0.00247973
1955.522601,1.550105453,0.00250531
1955.040471,1.550115824,0.00253271
1954.558341,1.55012095,0.00256271
1954.076212,1.550126314,0.00259612
1953.594082,1.550128222,0.00263358
1953.111952,1.55013144,0.00267566
1952.629822,1.550132751,0.00272286
1952.147692,1.550136447,0.0027757
1951.665562,1.550140023,0.00283452
1951.183432,1.550149798,0.00289942
1950.701303,1.550161004,0.00297027
1950.219173,1.550180316,0.00304673
1949.737043,1.550204635,0.00312826
1949.254913,1.550238252,0.00321413
1948.772783,1.550279737,0.00330339
1948.290653,1.5503335,0.00339491
1947.808523,1.55039537,0.00348738
1947.326394,1.550471306,0.00357929
1946.844264,1.550557137,0.00366887
1946.362134,1.550657272,0.00375429
1945.880004,1.55076766,0.0038337
1945.397874,1.550890446,0.0039053
1944.915744,1.551023126,0.00396728
1944.433614,1.551166534,0.00401792
1943.951485,1.551316261,0.00405566
1943.469355,1.55147481,0.00407917
1942.987225,1.551635742,0.00408739
1942.505095,1.551801682,0.0040796
1942.022965,1.551964641,0.00405546
1941.540835,1.552129626,0.00401496
1941.058705,1.55228734,0.00395836
1940.576576,1.552441597,0.00388616
1940.094446,1.552585363,0.00379929
1939.612316,1.5527215,0.00369914
1939.130186,1.55284369,0.00358739
1938.648056,1.552955747,0.0034658
1938.165926,1.553050876,0.00333619
1937.683796,1.553135037,0.00320056
1937.201667,1.553201556,0.003061
1936.719537,1.553255916,0.00291951
1936.237407,1.553294063,0.00277789
1935.755277,1.553321004,0.00263777
1935.273147,1.55333209,0.00250084
1934.791017,1.553334713,0.00236853
1934.308887,1.553323984,0.00224192
1933.826757,1.55330646,0.00212182
1933.344628,1.553278923,0.00200877
1932.862498,1.553246975,0.0019032
1932.380368,1.553207517,0.00180531
1931.898238,1.553166389,0.00171508
1931.416108,1.55311954,0.00163225
1930.933978,1.553073525,0.00155648
1930.451848,1.553023458,0.00148738
1929.969719,1.552975297,0.00142449
1929.487589,1.55292511,0.00136731
1929.005459,1.552877665,0.00131528
1928.523329,1.552829027,0.00126782
1928.041199,1.552783728,0.0012243
1927.559069,1.552737594,0.00118413
1927.076939,1.552695513,0.00114677
1926.59481,1.55265224,0.00111176
1926.11268,1.552612424,0.00107875
1925.63055,1.552571774,0.00104741
1925.14842,1.552534103,0.00101741
1924.66629,1.55249548,0.000988458
1924.18416,1.552459359,0.000960349
1923.70203,1.552421808,0.000933002
1923.219901,1.552386284,0.000906394
1922.737771,1.552348733,0.000880515
1922.255641,1.552313447,0.000855355
1921.773511,1.552275538,0.000830935
1921.291381,1.552239776,0.000807331
1920.809251,1.552201152,0.00078464
1920.327121,1.552164674,0.000762924
1919.844992,1.552125454,0.000742178
1919.362862,1.552088141,0.000722376
1918.880732,1.552048206,0.000703564
1918.398602,1.552009821,0.000685901
1917.916472,1.551968813,0.000669603
1917.434342,1.551929593,0.000654807
1916.952212,1.551888347,0.000641487
1916.470083,1.551849127,0.000629484
1915.987953,1.55180788,0.000618647
1915.505823,1.551768899,0.00060893
1915.023693,1.551727772,0.00060037
1914.541563,1.551688671,0.000592994
1914.059433,1.551647663,0.00058677
1913.577303,1.55160892,0.000581613
1913.095174,1.551568151,0.000577462
1912.613044,1.551529765,0.000574297
1912.130914,1.551489234,0.000572131
1911.648784,1.551451087,0.000570944
1911.166654,1.551410794,0.000570694
1910.684524,1.551372886,0.000571344
1910.202394,1.551332712,0.00057289
1909.720265,1.551295161,0.000575323
1909.238135,1.551255345,0.000578596
1908.756005,1.551217914,0.000582654
1908.273875,1.551177979,0.000587491
1907.791745,1.551140428,0.00059319
1907.309615,1.551100254,0.000599861
1906.827485,1.551062584,0.000607541
1906.345355,1.55102241,0.000616199
1905.863226,1.550984383,0.000625801
1905.381096,1.55094409,0.000636398
1904.898966,1.550905824,0.000648101
1904.416836,1.550865054,0.000661021
1903.934706,1.55082643,0.000675239
1903.452576,1.550785303,0.000690832
1902.970446,1.55074656,0.000707893
1902.488317,1.550705314,0.000726507
1902.006187,1.550666332,0.000746739
1901.524057,1.550625324,0.000768656
1901.041927,1.550586462,0.000792379
1900.559797,1.550545931,0.000818056
1900.077667,1.550507784,0.000845792
1899.595537,1.550467968,0.000875608
1899.113408,1.55043149,0.000907481
1898.631278,1.550393462,0.000941412
1898.149148,1.550358534,0.00097744
1897.667018,1.550322652,0.00101561
1897.184888,1.550290465,0.00105594
1896.702758,1.550257444,0.0010984
1896.220628,1.550228596,0.00114291
1895.738499,1.550199389,0.00118937
1895.256369,1.550174594,0.00123769
1894.774239,1.550149918,0.00128779
1894.292109,1.55013001,0.00133956
1893.809979,1.550110817,0.00139282
1893.327849,1.550096512,0.00144732
1892.845719,1.55008316,0.00150276
1892.36359,1.550075173,0.00155892
1891.88146,1.55006814,0.00161557
1891.39933,1.550066829,0.00167245
1890.9172,1.550066471,0.00172921
1890.43507,1.550071955,0.00178553
1889.95294,1.550077915,0.00184115
1889.47081,1.550089359,0.00189582
1888.988681,1.550102115,0.00194925
1888.506551,1.550119638,0.00200111
1888.024421,1.550137162,0.0020511
1887.542291,1.550159812,0.00209908
1887.060161,1.550182223,0.00214494
1886.578031,1.550208211,0.00218863
1886.095901,1.550234199,0.00223005
1885.613772,1.550263166,0.00226911
1885.131642,1.550291181,0.00230575
1884.649512,1.550321937,0.00233989
1884.167382,1.550350904,0.00237186
1883.685252,1.550381541,0.00240178
1883.203122,1.550410628,0.00242987
1882.720992,1.550440907,0.00245631
1882.238863,1.550468564,0.00248131
1881.756733,1.55049777,0.00250516
1881.274603,1.550523877,0.0025283
1880.792473,1.550551653,0.00255114
1880.310343,1.550576687,0.00257393
1879.828213,1.550603151,0.00259687
1879.346083,1.550626993,0.00262021
1878.863953,1.550653696,0.00264429
1878.381824,1.550677538,0.00266942
1877.899694,1.550704837,0.00269577
1877.417564,1.55072999,0.00272335
1876.935434,1.550759912,0.00275216
1876.453304,1.550789237,0.00278218
1875.971174,1.550822735,0.00281326
1875.489044,1.550856948,0.00284521
1875.006915,1.550896645,0.00287772
1874.524785,1.550937653,0.00291048
1874.042655,1.550984979,0.00294303
1873.560525,1.55103457,0.00297475
1873.078395,1.551090121,0.00300497
1872.596265,1.551148891,0.00303307
1872.114135,1.551213741,0.00305846
1871.632006,1.551280856,0.00308045
1871.149876,1.551354766,0.00309822
1870.667746,1.551430225,0.00311102
1870.185616,1.551511765,0.00311822
1869.703486,1.551592827,0.00311929
1869.221356,1.55167973,0.00311371
1868.739226,1.551764846,0.00310103
1868.257097,1.55185318,0.00308095
1867.774967,1.551939011,0.00305335
1867.292837,1.552026629,0.00301809
1866.810707,1.552109003,0.00297511
1866.328577,1.552192092,0.00292449
1865.846447,1.55226779,0.00286662
1865.364317,1.552342176,0.00280208
1864.882188,1.552408099,0.00273144
1864.400058,1.552470803,0.0026553
1863.917928,1.552524447,0.00257434
1863.435798,1.552573681,0.0024894
1862.953668,1.552612424,0.00240132
1862.471538,1.552646995,0.00231105
1861.989408,1.552670956,0.00221939
1861.507279,1.55268991,0.00212727
1861.025149,1.552699327,0.00203549
1860.543019,1.552704096,0.00194468
1860.060889,1.552700162,0.00185545
1859.578759,1.552691579,0.00176844
1859.096629,1.552675605,0.00168427
1858.614499,1.552656293,0.00160336
1858.13237,1.552630305,0.00152599
1857.65024,1.55260253,0.0014523
1857.16811,1.552569032,0.00138237
1856.68598,1.552534819,0.00131625
1856.20385,1.552495718,0.00125398
1855.72172,1.552456498,0.00119555
1855.23959,1.552413106,0.00114094
1854.757461,1.552371144,0.00109002
1854.275331,1.552325368,0.00104261
1853.793201,1.55228138,0.000998503
1853.311071,1.552234173,0.000957576
1852.828941,1.55218935,0.000919727
1852.346811,1.552141666,0.000884764
1851.864681,1.552096725,0.000852395
1851.382551,1.552049279,0.000822363
1850.900422,1.552004457,0.000794541
1850.418292,1.55195725,0.000768888
1849.936162,1.551912904,0.000745299
1849.454032,1.551866174,0.000723597
1848.971902,1.551822543,0.000703622
1848.489772,1.551776648,0.000685263
1848.007642,1.551733732,0.000668418
1847.525513,1.551688552,0.000652972
1847.043383,1.551646352,0.000638809
1846.561253,1.551601768,0.000625869
1846.079123,1.551560163,0.000614062
1845.596993,1.551516533,0.000603239
1845.114863,1.551475286,0.000593276
1844.632733,1.551431656,0.000584236
1844.150604,1.55139029,0.000576343
1843.668474,1.55134666,0.00056976
1843.186344,1.551305652,0.000564374
1842.704214,1.551262736,0.000559885
1842.222084,1.551222205,0.00055608
1841.739954,1.551179528,0.000552989
1841.257824,1.551138878,0.000550769
1840.775695,1.551095724,0.000549537
1840.293565,1.551054955,0.00054931
1839.811435,1.551011682,0.000550085
1839.329305,1.550970674,0.000551885
1838.847175,1.550927043,0.000554747
1838.365045,1.550886035,0.000558685
1837.882915,1.550842166,0.000563739
1837.400786,1.550800681,0.000569976
1836.918656,1.550756693,0.000577477
1836.436526,1.550715089,0.000586283
1835.954396,1.550670981,0.000596438
1835.472266,1.550629139,0.000608034
1834.990136,1.550585151,0.000621191
1834.508006,1.550543547,0.000635964
1834.025877,1.550499797,0.000652343
1833.543747,1.550458908,0.000670302
1833.061617,1.550416112,0.000689868
1832.579487,1.550376177,0.000711066
1832.097357,1.550334573,0.000733868
1831.615227,1.55029583,0.000758209
1831.133097,1.550255537,0.000784088
1830.650968,1.550218225,0.000811585
1830.168838,1.55017972,0.000840784
1829.686708,1.550144196,0.000871686
1829.204578,1.550107837,0.000904217
1828.722448,1.550075293,0.000938286
1828.240318,1.550041556,0.000973794
1827.758188,1.550012231,0.00101059
1827.276059,1.549981833,0.0010485
1826.793929,1.549955726,0.00108733
1826.311799,1.549928665,0.00112698
1825.829669,1.549905777,0.00116745
1825.347539,1.549881816,0.00120877
1824.865409,1.549862385,0.00125087
1824.383279,1.549842119,0.00129358
1823.901149,1.549826145,0.00133663
1823.41902,1.549809694,0.00137981
1822.93689,1.549797177,0.00142302
1822.45476,1.549783707,0.00146626
1821.97263,1.549774289,0.0015095
1821.4905,1.549763322,0.00155271
1821.00837,1.549756646,0.00159585
1820.52624,1.549748302,0.00163893
1820.044111,1.549743533,0.00168197
1819.561981,1.549737453,0.00172496
1819.079851,1.54973495,0.00176785
1818.597721,1.549730182,0.00181073
1818.115591,1.549729228,0.00185378
1817.633461,1.549726009,0.00189721
1817.151331,1.54972589,0.00194114
1816.669202,1.549724817,0.00198563
1816.187072,1.549726486,0.00203082
1815.704942,1.549726009,0.00207686
1815.222812,1.549729705,0.00212394
1814.740682,1.54973197,0.00217218
1814.258552,1.549737453,0.00222174
1813.776422,1.549742103,0.00227282
1813.294293,1.549750805,0.00232563
1812.812163,1.549759269,0.00238027
1812.330033,1.549772739,0.00243655
1811.847903,1.549786687,0.00249463
1811.365773,1.549805641,0.00255433
1810.883643,1.549826741,0.00261556
1810.401513,1.549853563,0.00267816
1809.919384,1.54988265,0.00274188
1809.437254,1.549919248,0.00280634
1808.955124,1.549958706,0.00287109
1808.472994,1.550006628,0.00293565
1807.990864,1.550057054,0.00299954
1807.508734,1.550117493,0.00306217
1807.026604,1.55018127,0.0031228
1806.544475,1.550254583,0.00318048
1806.062345,1.550332069,0.00323427
1805.580215,1.550418615,0.0032834
1805.098085,1.550508976,0.00332711
1804.615955,1.550608158,0.00336444
1804.133825,1.550709724,0.00339437
1803.651695,1.550818443,0.003416
1803.169566,1.550929785,0.0034287
1802.687436,1.551045895,0.00343187
1802.205306,1.551160932,0.00342485
1801.723176,1.551280499,0.00340711
1801.241046,1.551397204,0.00337845
1800.758916,1.551513791,0.00333886
1800.276786,1.551626563,0.00328832
1799.794657,1.551736474,0.00322691
1799.312527,1.551838636,0.00315514
1798.830397,1.551936269,0.00307393
1798.348267,1.552023888,0.00298425
1797.866137,1.552104354,0.00288695
1797.384007,1.552173853,0.00278298
1796.901877,1.55223453,0.0026737
1796.419747,1.552282333,0.00256067
1795.937618,1.552321672,0.00244522
1795.455488,1.552347898,0.00232846
1794.973358,1.55236578,0.00221166
1794.491228,1.552371025,0.00209615
1794.009098,1.552368522,0.00198299
1793.526968,1.552355289,0.00187289
1793.044838,1.552335262,0.00176657
1792.562709,1.552304745,0.00166507
1792.080579,1.552269697,0.00156944
1791.598449,1.552226543,0.00148012
1791.116319,1.552180886,0.00139699
1790.634189,1.552129507,0.00131984
1790.152059,1.552076936,0.00124868
1789.669929,1.552019238,0.00118355
1789.1878,1.551962733,0.00112421
1788.70567,1.551901579,0.0010703
1788.22354,1.551842332,0.00102157
1787.74141,1.551779747,0.000977998
1787.25928,1.551719546,0.000939471
1786.77715,1.551656842,0.000905612
1786.29502,1.551597118,0.000875955
1785.812891,1.551535487,0.000850237
1785.330761,1.551476836,0.000828397
1784.848631,1.551416397,0.000810393
1784.366501,1.551359534,0.000796072
1783.884371,1.551301241,0.000785246
1783.402241,1.551247001,0.00077778
1782.920111,1.551191688,0.000773527
1782.437982,1.551140785,0.000772275
1781.955852,1.551089168,0.000773828
1781.473722,1.55104208,0.000778137
1780.991592,1.550994754,0.000785259
1780.509462,1.550952435,0.000795115
1780.027332,1.550911307,0.000807295
1779.545202,1.550876141,0.000821125
1779.063073,1.550842404,0.000835929
1778.580943,1.550814867,0.000851144
1778.098813,1.550788879,0.000866202
1777.616683,1.550769329,0.000880364
1777.134553,1.550750613,0.000892735
1776.652423,1.550737858,0.000902505
1776.170293,1.550724745,0.000909124
1775.688164,1.550715566,0.00091227
1775.206034,1.550704718,0.000911732
1774.723904,1.550696254,0.000907353
1774.241774,1.550684094,0.000899131
1773.759644,1.550672412,0.000887356
1773.277514,1.55065465,0.000872757
1772.795384,1.550635576,0.000856459
1772.313255,1.550609946,0.00083971
1771.831125,1.550582886,0.00082353
1771.348995,1.550549865,0.000808584
1770.866865,1.550516129,0.000795343
1770.384735,1.550477386,0.000784274
1769.902605,1.550438881,0.000775797
1769.420475,1.550395966,0.000770178
1768.938346,1.550354362,0.000767513
1768.456216,1.5503093,0.000767858
1767.974086,1.550266385,0.000771261
1767.491956,1.550221086,0.000777655
1767.009826,1.550178409,0.000786765
1766.527696,1.550134063,0.00079824
1766.045566,1.550092459,0.000811872
1765.563436,1.550049067,0.000827694
1765.081307,1.550008416,0.00084585
1764.599177,1.549966216,0.000866398
1764.117047,1.549927235,0.000889213
1763.634917,1.54988718,0.000914099
1763.152787,1.549850702,0.000940945
1762.670657,1.549812555,0.000969824
1762.188527,1.549778104,0.00100093
1761.706398,1.54974246,0.00103441
1761.224268,1.549711108,0.00107023
1760.742138,1.549679518,0.00110819
1760.260008,1.549652696,0.001148
1759.777878,1.549625278,0.00118946
1759.295748,1.549603224,0.0012325
1758.813618,1.549580574,0.00127712
1758.331489,1.549563289,0.00132323
1757.849359,1.549546242,0.00137072
1757.367229,1.549534559,0.00141944
1756.885099,1.549523711,0.00146927
1756.402969,1.549518347,0.00152003
1755.920839,1.549514532,0.00157145
1755.438709,1.549516559,0.00162313
1754.95658,1.549519897,0.00167471
1754.47445,1.549529314,0.00172599
1753.99232,1.549540043,0.00177683
1753.51019,1.549557328,0.00182691
1753.02806,1.549575448,0.00187572
1752.54593,1.54960072,0.00192276
1752.0638,1.549626231,0.00196784
1751.581671,1.549657583,0.00201097
1751.099541,1.549689889,0.0020521
1750.617411,1.549728274,0.00209085
1750.135281,1.549767852,0.00212656
1749.653151,1.549812675,0.00215861
1749.171021,1.549858332,0.00218666
1748.688891,1.549908042,0.0022106
1748.206762,1.549957395,0.00223041
1747.724632,1.5500108,0.00224592
1747.242502,1.550063133,0.00225689
1746.760372,1.550119042,0.00226313
1746.278242,1.550171971,0.0022646
1745.796112,1.550228596,0.00226129
1745.313982,1.550281405,0.00225318
1744.831853,1.550336123,0.00224024
1744.349723,1.550386906,0.00222256
1743.867593,1.550438404,0.00220045
1743.385463,1.550485015,0.00217427
1742.903333,1.550531983,0.00214427
1742.421203,1.550572991,0.00211061
1741.939073,1.550614476,0.00207356
1741.456943,1.550649405,0.00203342
1740.974814,1.550683498,0.00199045
1740.492684,1.550711274,0.00194496
1740.010554,1.550737619,0.00189747
1739.528424,1.550756335,0.00184877
1739.046294,1.550774455,0.00179957
1738.564164,1.550786018,0.00175004
1738.082034,1.550796986,0.00170004
1737.599905,1.550801754,0.00164961
1737.117775,1.550805449,0.00159926
1736.635645,1.550802946,0.00154956
1736.153515,1.550800204,0.00150072
1735.671385,1.550791383,0.00145256
1735.189255,1.5507828,0.00140512
1734.707125,1.550767779,0.00135889
1734.224996,1.550752401,0.00131458
1733.742866,1.550732017,0.00127263
1733.260736,1.550712585,0.00123306
1732.778606,1.550688863,0.00119568
1732.296476,1.550667286,0.00116025
1731.814346,1.550641775,0.00112651
1731.332216,1.550618529,0.00109419
1730.850087,1.550591469,0.00106324
1730.367957,1.550566196,0.00103377
1729.885827,1.550537229,0.00100596
1729.403697,1.550510645,0.000979808
1728.921567,1.5504812,0.000955123
1728.439437,1.550453782,0.000931774
1727.957307,1.550423622,0.000909752
1727.475178,1.550396085,0.000889032
1726.993048,1.550365925,0.000869476
1726.510918,1.55033803,0.000850922
1726.028788,1.550307751,0.000833337
1725.546658,1.550280094,0.000816758
1725.064528,1.550249696,0.000801122
1724.582398,1.550222278,0.000786211
1724.100269,1.550192475,0.000771854
1723.618139,1.550165057,0.000758078
1723.136009,1.550134778,0.000745024
1722.653879,1.55010736,0.000732713
1722.171749,1.550077558,0.000720978
1721.689619,1.550050378,0.000709637
1721.207489,1.550020576,0.000698661
1720.72536,1.549993396,0.000688124
1720.24323,1.549963474,0.000678043
1719.7611,1.549936295,0.000668303
1719.27897,1.549906254,0.000658746
1718.79684,1.549878716,0.000649311
1718.31471,1.549847841,0.000640141
1717.83258,1.549819112,0.000631575
1717.350451,1.549787045,0.000623989
1716.868321,1.5497576,0.000617533
1716.386191,1.54972589,0.000611962
1715.904061,1.549697161,0.000606788
1715.421931,1.549665689,0.000601706
1714.939801,1.549636602,0.00059686
1714.457671,1.549604297,0.000592679
1713.975541,1.549574375,0.000589422
1713.493412,1.54954195,0.000586975
1713.011282,1.549512148,0.000585095
1712.529152,1.549479485,0.000583787
1712.047022,1.549449325,0.000583301
1711.564892,1.549416423,0.00058383
1711.082762,1.549386144,0.000585333
1710.600632,1.549353719,0.000587702
1710.118503,1.549323797,0.000591027
1709.636373,1.54929173,0.000595508
1709.154243,1.549262643,0.000601182
1708.672113,1.549232125,0.000607819
1708.189983,1.549205184,0.000615145
1707.707853,1.549176335,0.000623053
1707.225723,1.549151301,0.000631498
1706.743594,1.549124718,0.000640293
1706.261464,1.549102068,0.000649136
1705.779334,1.549077868,0.000657797
1705.297204,1.549057245,0.000666194
1704.815074,1.549034715,0.000674237
1704.332944,1.54901588,0.000681738
1703.850814,1.548994899,0.000688539
1703.368685,1.548977137,0.000694663
1702.886555,1.548957109,0.000700174
1702.404425,1.548940301,0.000704887
1701.922295,1.548921227,0.000708377
1701.440165,1.548904419,0.000710403
1700.958035,1.548884392,0.000711259
1700.475905,1.548865557,0.000711625
1699.993776,1.548843503,0.000712013
1699.511646,1.548823595,0.00071239
1699.029516,1.548801064,0.000712384
1698.547386,1.548780322,0.000711688
1698.065256,1.54875648,0.000710228
1697.583126,1.54873383,0.000708053
1697.100996,1.548707128,0.000705352
1696.618867,1.548680425,0.000702677
1696.136737,1.548648834,0.000701023
1695.654607,1.548618078,0.000701419
1695.172477,1.548583508,0.000704295
1694.690347,1.548551917,0.000709301
1694.208217,1.548518181,0.000715792
1693.726087,1.548487067,0.000723395
1693.243958,1.54845345,0.000732161
1692.761828,1.548422456,0.000742302
1692.279698,1.548389196,0.000753909
1691.797568,1.548359156,0.000766879
1691.315438,1.548327208,0.000781008
1690.833308,1.548298955,0.000796117
1690.351178,1.548268676,0.00081213
1689.869049,1.548241854,0.000829024
1689.386919,1.548213601,0.000846683
1688.904789,1.548189044,0.00086485
1688.422659,1.548162937,0.000883313
1687.940529,1.548140287,0.000902101
1687.458399,1.548115849,0.000921351
1686.976269,1.548095107,0.000940926
1686.494139,1.548073411,0.000960313
1686.01201,1.548054934,0.000979085
1685.52988,1.548033595,0.00099744
1685.04775,1.548015118,0.00101614
1684.56562,1.547994375,0.00103581
1684.08349,1.547977209,0.00105635
1683.60136,1.547959447,0.00107712
1683.11923,1.547945142,0.00109756
1682.637101,1.547929645,0.00111752
1682.154971,1.547917485,0.00113701
1681.672841,1.547903776,0.00115597
1681.190711,1.547892928,0.0011743
1680.708581,1.54788053,0.00119204
1680.226451,1.547870517,0.00120934
1679.744321,1.547859192,0.00122622
1679.262192,1.54785037,0.00124262
1678.780062,1.547839761,0.00125847
1678.297932,1.547831774,0.00127377
1677.815802,1.547821879,0.00128852
1677.333672,1.547814846,0.00130268
1676.851542,1.54780519,0.00131621
1676.369412,1.547798157,0.00132921
1675.887283,1.547788382,0.00134189
1675.405153,1.547781229,0.00135449
1674.923023,1.547771573,0.0013672
1674.440893,1.547765017,0.0013801
1673.958763,1.547756076,0.00139304
1673.476633,1.547751188,0.00140568
1672.994503,1.547743917,0.00141774
1672.512374,1.547739744,0.00142923
1672.030244,1.547733307,0.0014404
1671.548114,1.54772985,0.00145143
1671.065984,1.547724843,0.00146218
1670.583854,1.547722816,0.00147233
1670.101724,1.547719598,0.00148173
1669.619594,1.547719002,0.00149043
1669.137465,1.547716737,0.00149847
1668.655335,1.547718048,0.00150571
1668.173205,1.54771769,0.00151185
1667.691075,1.547721028,0.00151667
1667.208945,1.547722101,0.00151994
1666.726815,1.547727108,0.00152138
1666.244685,1.547729492,0.00152077
1665.762556,1.547734737,0.00151806
1665.280426,1.54773736,0.00151327
1664.798296,1.547742367,0.00150627
1664.316166,1.547744632,0.00149681
1663.834036,1.54774797,0.00148475
1663.351906,1.54774797,0.00147035
1662.869776,1.547748208,0.00145404
1662.387647,1.547744513,0.00143616
1661.905517,1.547741652,0.00141675
1661.423387,1.547734618,0.00139577
1660.941257,1.547728062,0.00137321
1660.459127,1.547716856,0.00134923
1659.976997,1.547705293,0.00132414
1659.494867,1.547688603,0.00129836
1659.012738,1.547672033,0.00127224
1658.530608,1.547650218,0.00124604
1658.048478,1.547628403,0.00121998
1657.566348,1.547601342,0.00119437
1657.084218,1.547574997,0.00116951
1656.602088,1.547543645,0.00114556
1656.119958,1.547513485,0.00112251
1655.637828,1.547478914,0.00110036
1655.155699,1.547445178,0.00107927
1654.673569,1.547407746,0.00105933
